run,step,query_idx,query_text,kb_size_bytes,file_count,model,vector_store_id,elapsed_ms,input_tokens,output_tokens,provider_server_latency_ms,throughput_output_tokens_per_sec,has_citation
1,22,2,"For Ti-6Al-4V, explain how cooling rate after heat treatment can shift the strength-ductility balance and what data gaps matter most.",228128,22,gpt-4o-mini,vs_69d61d1126e481919eeb63fbace6c779,42823.502,16555,667,42773,15.594,False
1,22,3,"For porous Al2O3 ceramic, describe why thermal conductivity trends with porosity and list boundary-condition assumptions a simulation should report.",228128,22,gpt-4o-mini,vs_69d61d1126e481919eeb63fbace6c779,22993.057,17088,469,22934,20.45,True
1,22,4,Compare Inconel 718 and CoCrFeMnNi for high-temperature service: what properties are most relevant and what uncertainties should be documented.,228128,22,gpt-4o-mini,vs_69d61d1126e481919eeb63fbace6c779,48012.111,17592,1109,47951,23.128,True
1,22,5,"Given a materials simulation matrix, what minimum checks should be used to validate physical plausibility versus operational usefulness.",228128,22,gpt-4o-mini,vs_69d61d1126e481919eeb63fbace6c779,16531.338,17240,347,16480,21.056,True
1,22,6,How should uncertainty be communicated when model predictions rely on extrapolated property data outside measured temperature ranges.,228128,22,gpt-4o-mini,vs_69d61d1126e481919eeb63fbace6c779,26951.91,16771,431,26901,16.022,False
1,23,1,"For Inconel 718, summarize likely effects of solution treatment temperature on yield strength and what assumptions should be tracked.",238377,23,gpt-4o-mini,vs_69d61f0509908191ac2dc3078b948788,153392.86,17260,787,153337,5.132,False
1,23,2,"For Ti-6Al-4V, explain how cooling rate after heat treatment can shift the strength-ductility balance and what data gaps matter most.",238377,23,gpt-4o-mini,vs_69d61f0509908191ac2dc3078b948788,32814.17,17118,833,32760,25.427,True
1,23,3,"For porous Al2O3 ceramic, describe why thermal conductivity trends with porosity and list boundary-condition assumptions a simulation should report.",238377,23,gpt-4o-mini,vs_69d61f0509908191ac2dc3078b948788,16411.403,16922,492,16324,30.14,True
1,23,4,Compare Inconel 718 and CoCrFeMnNi for high-temperature service: what properties are most relevant and what uncertainties should be documented.,238377,23,gpt-4o-mini,vs_69d61f0509908191ac2dc3078b948788,42882.037,17226,811,42784,18.956,False
1,23,5,"Given a materials simulation matrix, what minimum checks should be used to validate physical plausibility versus operational usefulness.",238377,23,gpt-4o-mini,vs_69d61f0509908191ac2dc3078b948788,10709.867,17260,410,10628,38.577,False
1,23,6,How should uncertainty be communicated when model predictions rely on extrapolated property data outside measured temperature ranges.,238377,23,gpt-4o-mini,vs_69d61f0509908191ac2dc3078b948788,25108.41,16865,479,25023,19.142,False
1,24,1,"For Inconel 718, summarize likely effects of solution treatment temperature on yield strength and what assumptions should be tracked.",248829,24,gpt-4o-mini,vs_69d6203266d08191bf01aa4f4acbddbf,29563.857,17564,732,29507,24.808,True
1,24,2,"For Ti-6Al-4V, explain how cooling rate after heat treatment can shift the strength-ductility balance and what data gaps matter most.",248829,24,gpt-4o-mini,vs_69d6203266d08191bf01aa4f4acbddbf,15669.031,16884,516,15584,33.111,True
1,24,3,"For porous Al2O3 ceramic, describe why thermal conductivity trends with porosity and list boundary-condition assumptions a simulation should report.",248829,24,gpt-4o-mini,vs_69d6203266d08191bf01aa4f4acbddbf,18271.002,17126,488,18216,26.79,True
1,24,4,Compare Inconel 718 and CoCrFeMnNi for high-temperature service: what properties are most relevant and what uncertainties should be documented.,248829,24,gpt-4o-mini,vs_69d6203266d08191bf01aa4f4acbddbf,40461.817,17365,824,40361,20.416,False
1,24,5,"Given a materials simulation matrix, what minimum checks should be used to validate physical plausibility versus operational usefulness.",248829,24,gpt-4o-mini,vs_69d6203266d08191bf01aa4f4acbddbf,19414.533,17250,445,19079,23.324,True
1,24,6,How should uncertainty be communicated when model predictions rely on extrapolated property data outside measured temperature ranges.,248829,24,gpt-4o-mini,vs_69d6203266d08191bf01aa4f4acbddbf,21604.578,16927,352,21525,16.353,True
1,25,1,"For Inconel 718, summarize likely effects of solution treatment temperature on yield strength and what assumptions should be tracked.",259166,25,gpt-4o-mini,vs_69d620d9d2248191b9c867edc722188a,145397.388,18160,915,145314,6.297,False
1,25,2,"For Ti-6Al-4V, explain how cooling rate after heat treatment can shift the strength-ductility balance and what data gaps matter most.",259166,25,gpt-4o-mini,vs_69d620d9d2248191b9c867edc722188a,29083.129,17103,678,29036,23.35,True
1,25,3,"For porous Al2O3 ceramic, describe why thermal conductivity trends with porosity and list boundary-condition assumptions a simulation should report.",259166,25,gpt-4o-mini,vs_69d620d9d2248191b9c867edc722188a,17690.069,17248,470,17638,26.647,True
1,25,4,Compare Inconel 718 and CoCrFeMnNi for high-temperature service: what properties are most relevant and what uncertainties should be documented.,259166,25,gpt-4o-mini,vs_69d620d9d2248191b9c867edc722188a,22531.805,17461,905,22446,40.319,False
1,25,5,"Given a materials simulation matrix, what minimum checks should be used to validate physical plausibility versus operational usefulness.",259166,25,gpt-4o-mini,vs_69d620d9d2248191b9c867edc722188a,24043.691,17239,406,23992,16.922,False
1,25,6,How should uncertainty be communicated when model predictions rely on extrapolated property data outside measured temperature ranges.,259166,25,gpt-4o-mini,vs_69d620d9d2248191b9c867edc722188a,31243.356,16950,454,31151,14.574,True
