run,step,query_idx,query_text,kb_size_bytes,file_count,model,vector_store_id,elapsed_ms,input_tokens,output_tokens,provider_server_latency_ms,throughput_output_tokens_per_sec,has_citation
1,22,1,"For Inconel 718, summarize likely effects of solution treatment temperature on yield strength and what assumptions should be tracked.",228128,22,gpt-4o-mini,vs_69d6821c52c88191857ba7a9efc2729d,151717.624,18329,871,151674,5.743,False
1,22,2,"For Ti-6Al-4V, explain how cooling rate after heat treatment can shift the strength-ductility balance and what data gaps matter most.",228128,22,gpt-4o-mini,vs_69d6821c52c88191857ba7a9efc2729d,41860.05,16326,673,41808,16.097,True
1,22,3,"For porous Al2O3 ceramic, describe why thermal conductivity trends with porosity and list boundary-condition assumptions a simulation should report.",228128,22,gpt-4o-mini,vs_69d6821c52c88191857ba7a9efc2729d,25818.889,17251,453,25736,17.602,True
1,22,4,Compare Inconel 718 and CoCrFeMnNi for high-temperature service: what properties are most relevant and what uncertainties should be documented.,228128,22,gpt-4o-mini,vs_69d6821c52c88191857ba7a9efc2729d,73208.502,17554,1027,73154,14.039,True
1,22,5,"Given a materials simulation matrix, what minimum checks should be used to validate physical plausibility versus operational usefulness.",228128,22,gpt-4o-mini,vs_69d6821c52c88191857ba7a9efc2729d,19966.615,16805,313,19883,15.742,False
1,22,6,How should uncertainty be communicated when model predictions rely on extrapolated property data outside measured temperature ranges.,228128,22,gpt-4o-mini,vs_69d6821c52c88191857ba7a9efc2729d,17379.788,17253,329,17314,19.002,False
1,23,1,"For Inconel 718, summarize likely effects of solution treatment temperature on yield strength and what assumptions should be tracked.",238377,23,gpt-4o-mini,vs_69d6838d08c081919a8149f39e77c520,69112.508,17308,698,69049,10.109,True
1,23,2,"For Ti-6Al-4V, explain how cooling rate after heat treatment can shift the strength-ductility balance and what data gaps matter most.",238377,23,gpt-4o-mini,vs_69d6838d08c081919a8149f39e77c520,41336.702,17144,795,41248,19.274,True
1,23,3,"For porous Al2O3 ceramic, describe why thermal conductivity trends with porosity and list boundary-condition assumptions a simulation should report.",238377,23,gpt-4o-mini,vs_69d6838d08c081919a8149f39e77c520,10736.472,17018,505,10652,47.409,False
1,23,4,Compare Inconel 718 and CoCrFeMnNi for high-temperature service: what properties are most relevant and what uncertainties should be documented.,238377,23,gpt-4o-mini,vs_69d6838d08c081919a8149f39e77c520,21748.24,17443,818,21689,37.715,False
1,23,5,"Given a materials simulation matrix, what minimum checks should be used to validate physical plausibility versus operational usefulness.",238377,23,gpt-4o-mini,vs_69d6838d08c081919a8149f39e77c520,28954.438,16436,474,28799,16.459,True
1,23,6,How should uncertainty be communicated when model predictions rely on extrapolated property data outside measured temperature ranges.,238377,23,gpt-4o-mini,vs_69d6838d08c081919a8149f39e77c520,40828.632,16616,366,40740,8.984,False
1,24,1,"For Inconel 718, summarize likely effects of solution treatment temperature on yield strength and what assumptions should be tracked.",248829,24,gpt-4o-mini,vs_69d6847dd62c8191b877a60d41e9d82e,99640.942,17984,767,99590,7.702,False
1,24,2,"For Ti-6Al-4V, explain how cooling rate after heat treatment can shift the strength-ductility balance and what data gaps matter most.",248829,24,gpt-4o-mini,vs_69d6847dd62c8191b877a60d41e9d82e,29752.489,16730,660,29692,22.228,True
1,24,3,"For porous Al2O3 ceramic, describe why thermal conductivity trends with porosity and list boundary-condition assumptions a simulation should report.",248829,24,gpt-4o-mini,vs_69d6847dd62c8191b877a60d41e9d82e,21302.689,17138,472,21223,22.24,True
1,24,4,Compare Inconel 718 and CoCrFeMnNi for high-temperature service: what properties are most relevant and what uncertainties should be documented.,248829,24,gpt-4o-mini,vs_69d6847dd62c8191b877a60d41e9d82e,61195.868,17558,907,61116,14.841,False
1,24,5,"Given a materials simulation matrix, what minimum checks should be used to validate physical plausibility versus operational usefulness.",248829,24,gpt-4o-mini,vs_69d6847dd62c8191b877a60d41e9d82e,27023.214,17107,457,26936,16.966,True
1,24,6,How should uncertainty be communicated when model predictions rely on extrapolated property data outside measured temperature ranges.,248829,24,gpt-4o-mini,vs_69d6847dd62c8191b877a60d41e9d82e,30017.47,16457,410,29957,13.686,False
1,25,1,"For Inconel 718, summarize likely effects of solution treatment temperature on yield strength and what assumptions should be tracked.",259166,25,gpt-4o-mini,vs_69d685a1aebc8191a65ef8f517ab2e12,110220.64,17278,838,110156,7.607,True
1,25,2,"For Ti-6Al-4V, explain how cooling rate after heat treatment can shift the strength-ductility balance and what data gaps matter most.",259166,25,gpt-4o-mini,vs_69d685a1aebc8191a65ef8f517ab2e12,66245.82,16490,687,66158,10.384,True
1,25,3,"For porous Al2O3 ceramic, describe why thermal conductivity trends with porosity and list boundary-condition assumptions a simulation should report.",259166,25,gpt-4o-mini,vs_69d685a1aebc8191a65ef8f517ab2e12,34711.803,17189,510,34659,14.715,True
1,25,4,Compare Inconel 718 and CoCrFeMnNi for high-temperature service: what properties are most relevant and what uncertainties should be documented.,259166,25,gpt-4o-mini,vs_69d685a1aebc8191a65ef8f517ab2e12,47100.74,16859,849,47047,18.046,False
1,25,5,"Given a materials simulation matrix, what minimum checks should be used to validate physical plausibility versus operational usefulness.",259166,25,gpt-4o-mini,vs_69d685a1aebc8191a65ef8f517ab2e12,28513.384,17280,367,28419,12.914,True
1,25,6,How should uncertainty be communicated when model predictions rely on extrapolated property data outside measured temperature ranges.,259166,25,gpt-4o-mini,vs_69d685a1aebc8191a65ef8f517ab2e12,24416.072,16675,459,24363,18.84,True
