run,step,query_idx,query_text,kb_size_bytes,file_count,model,vector_store_id,elapsed_ms,input_tokens,output_tokens,provider_server_latency_ms,throughput_output_tokens_per_sec,has_citation
1,22,2,"For Ti-6Al-4V, explain how cooling rate after heat treatment can shift the strength-ductility balance and what data gaps matter most.",228128,1,gpt-4o-mini,vs_69d6312d74748191af03ba3592357352,39995.426,17335,571,39931,14.3,False
1,22,3,"For porous Al2O3 ceramic, describe why thermal conductivity trends with porosity and list boundary-condition assumptions a simulation should report.",228128,1,gpt-4o-mini,vs_69d6312d74748191af03ba3592357352,26901.805,17269,455,26846,16.949,True
1,22,4,Compare Inconel 718 and CoCrFeMnNi for high-temperature service: what properties are most relevant and what uncertainties should be documented.,228128,1,gpt-4o-mini,vs_69d6312d74748191af03ba3592357352,28293.875,17344,880,28236,31.166,True
1,22,5,"Given a materials simulation matrix, what minimum checks should be used to validate physical plausibility versus operational usefulness.",228128,1,gpt-4o-mini,vs_69d6312d74748191af03ba3592357352,28347.474,17280,460,28286,16.262,False
1,22,6,How should uncertainty be communicated when model predictions rely on extrapolated property data outside measured temperature ranges.,228128,1,gpt-4o-mini,vs_69d6312d74748191af03ba3592357352,29561.418,17280,416,29511,14.096,False
1,23,1,"For Inconel 718, summarize likely effects of solution treatment temperature on yield strength and what assumptions should be tracked.",238377,1,gpt-4o-mini,vs_69d632166c9c8191a4766175cc91c673,156717.089,18446,982,156631,6.27,False
1,23,2,"For Ti-6Al-4V, explain how cooling rate after heat treatment can shift the strength-ductility balance and what data gaps matter most.",238377,1,gpt-4o-mini,vs_69d632166c9c8191a4766175cc91c673,44479.055,17430,697,44421,15.691,False
1,23,3,"For porous Al2O3 ceramic, describe why thermal conductivity trends with porosity and list boundary-condition assumptions a simulation should report.",238377,1,gpt-4o-mini,vs_69d632166c9c8191a4766175cc91c673,21696.637,17282,447,21646,20.65,True
1,23,4,Compare Inconel 718 and CoCrFeMnNi for high-temperature service: what properties are most relevant and what uncertainties should be documented.,238377,1,gpt-4o-mini,vs_69d632166c9c8191a4766175cc91c673,60557.159,17618,1021,60488,16.879,False
1,23,5,"Given a materials simulation matrix, what minimum checks should be used to validate physical plausibility versus operational usefulness.",238377,1,gpt-4o-mini,vs_69d632166c9c8191a4766175cc91c673,14446.765,17296,478,14366,33.273,True
1,23,6,How should uncertainty be communicated when model predictions rely on extrapolated property data outside measured temperature ranges.,238377,1,gpt-4o-mini,vs_69d632166c9c8191a4766175cc91c673,41052.108,17359,476,40958,11.622,False
1,24,1,"For Inconel 718, summarize likely effects of solution treatment temperature on yield strength and what assumptions should be tracked.",248829,1,gpt-4o-mini,vs_69d63374e6e48191811a599b0e775274,10172.356,916,432,10115,42.709,False
1,24,2,"For Ti-6Al-4V, explain how cooling rate after heat treatment can shift the strength-ductility balance and what data gaps matter most.",248829,1,gpt-4o-mini,vs_69d63374e6e48191811a599b0e775274,56510.04,17504,594,56420,10.528,False
1,24,3,"For porous Al2O3 ceramic, describe why thermal conductivity trends with porosity and list boundary-condition assumptions a simulation should report.",248829,1,gpt-4o-mini,vs_69d63374e6e48191811a599b0e775274,10460.535,17273,514,10395,49.447,True
1,24,4,Compare Inconel 718 and CoCrFeMnNi for high-temperature service: what properties are most relevant and what uncertainties should be documented.,248829,1,gpt-4o-mini,vs_69d63374e6e48191811a599b0e775274,77039.991,17737,1105,76982,14.354,False
1,24,5,"Given a materials simulation matrix, what minimum checks should be used to validate physical plausibility versus operational usefulness.",248829,1,gpt-4o-mini,vs_69d63374e6e48191811a599b0e775274,26619.123,17284,460,26554,17.323,False
1,24,6,How should uncertainty be communicated when model predictions rely on extrapolated property data outside measured temperature ranges.,248829,1,gpt-4o-mini,vs_69d63374e6e48191811a599b0e775274,34069.349,17408,474,34005,13.939,True
1,25,1,"For Inconel 718, summarize likely effects of solution treatment temperature on yield strength and what assumptions should be tracked.",259166,1,gpt-4o-mini,vs_69d63458bfd081918a253e610c235176,50701.283,17547,622,50613,12.289,False
1,25,2,"For Ti-6Al-4V, explain how cooling rate after heat treatment can shift the strength-ductility balance and what data gaps matter most.",259166,1,gpt-4o-mini,vs_69d63458bfd081918a253e610c235176,46751.08,17579,793,46675,16.99,True
1,25,3,"For porous Al2O3 ceramic, describe why thermal conductivity trends with porosity and list boundary-condition assumptions a simulation should report.",259166,1,gpt-4o-mini,vs_69d63458bfd081918a253e610c235176,26799.137,17277,448,26744,16.751,False
1,25,4,Compare Inconel 718 and CoCrFeMnNi for high-temperature service: what properties are most relevant and what uncertainties should be documented.,259166,1,gpt-4o-mini,vs_69d63458bfd081918a253e610c235176,55561.328,17744,987,55481,17.79,False
1,25,5,"Given a materials simulation matrix, what minimum checks should be used to validate physical plausibility versus operational usefulness.",259166,1,gpt-4o-mini,vs_69d63458bfd081918a253e610c235176,19893.301,17251,386,19840,19.456,True
1,25,6,How should uncertainty be communicated when model predictions rely on extrapolated property data outside measured temperature ranges.,259166,1,gpt-4o-mini,vs_69d63458bfd081918a253e610c235176,19316.591,17250,370,19231,19.24,False
